X  [mm],Y  [mm],Z  [mm],U(95)  [mm],U(95) X  [mm],U(95) Y  [mm],U(95) Z  [mm],Tilt  [deg],Q0 ,Q1 ,Q2 ,Q3 ,Image RMS  [µm],Target,Temperature  [°C],Pressure  [mBar],Humidity  [%],Time Stamp,OTG Applied,Delete
281.686,-3875.167,256.539,0.011,0.008,0.001,0.007,33.4271,0.855477,-0.514833,0.038603,-0.040188,0.34,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:30:04.633,FALSE,
286.653,-3874.526,256.292,0.004,0.002,0,0.003,33.4477,0.855479,-0.51483,0.038622,-0.040187,0.14,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:30:10.633,FALSE,
291.607,-3873.824,256.015,0.002,0.001,0,0.001,33.4683,0.855514,-0.514787,0.038614,-0.03999,0.19,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:30:16.613,FALSE,
296.624,-3873.115,255.695,0.002,0.002,0.001,0.001,33.4939,0.855521,-0.514763,0.038543,-0.040224,0.24,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:30:22.653,FALSE,
301.586,-3872.35,255.3,0.002,0.001,0,0.002,33.5166,0.855537,-0.514734,0.038657,-0.040129,0.31,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:30:28.714,FALSE,
306.548,-3871.53,254.847,0.002,0.001,0,0.002,33.5352,0.855524,-0.514747,0.038678,-0.040222,0.22,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:30:34.593,FALSE,
311.504,-3870.661,254.355,0.006,0.006,0.001,0.002,33.5503,0.855515,-0.514762,0.038647,-0.040254,0.34,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:30:40.514,FALSE,
316.414,-3869.75,253.831,0.003,0.002,0,0.002,33.5664,0.855526,-0.51475,0.038574,-0.040236,0.26,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:30:46.373,FALSE,
321.318,-3868.805,253.27,0.004,0.003,0,0.002,33.5826,0.85553,-0.514746,0.038572,-0.040205,0.14,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:30:52.253,FALSE,
326.225,-3867.825,252.657,0.006,0.004,0,0.004,33.6001,0.855538,-0.514734,0.038646,-0.040118,0.2,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:30:58.253,FALSE,
331.106,-3866.793,252.019,0.002,0.002,0,0.001,33.6207,0.855565,-0.514692,0.038676,-0.040065,0.13,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:31:04.313,FALSE,
335.971,-3865.711,251.309,0.011,0.009,0.001,0.006,33.6372,0.85558,-0.51467,0.038655,-0.040041,0.19,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:31:09.873,FALSE,
340.834,-3864.589,250.551,0.002,0.001,0,0.002,33.6499,0.855573,-0.514682,0.038655,-0.040039,0.15,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:31:15.714,FALSE,
345.663,-3863.421,249.746,0.004,0.003,0,0.003,33.662,0.855572,-0.514686,0.038625,-0.040033,0.23,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:31:21.573,FALSE,
350.475,-3862.203,248.915,0.006,0.005,0.001,0.003,33.6727,0.855572,-0.514692,0.038568,-0.040014,0.2,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:31:27.314,FALSE,
355.281,-3860.962,248.036,0.004,0.004,0,0.002,33.6863,0.855572,-0.51469,0.038559,-0.040041,0.2,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:31:33.133,FALSE,
360.073,-3859.674,247.115,0.006,0.005,0.001,0.002,33.6994,0.855574,-0.514686,0.038545,-0.040066,0.26,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:31:38.873,FALSE,
364.84,-3858.36,246.154,0.005,0.004,0,0.003,33.7124,0.855569,-0.51469,0.038573,-0.040096,0.25,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:31:44.613,FALSE,
369.582,-3857.004,245.153,0.004,0.003,0,0.003,33.7256,0.855578,-0.514676,0.038563,-0.040108,0.12,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:31:50.393,FALSE,
374.301,-3855.604,244.115,0.003,0.003,0,0.001,33.739,0.855587,-0.514661,0.03861,-0.040068,0.18,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:31:56.153,FALSE,
379.007,-3854.159,243.015,0.005,0.003,0,0.004,33.7515,0.855594,-0.514648,0.038672,-0.040017,0.16,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:32:01.773,FALSE,
383.692,-3852.667,241.876,0.004,0.003,0,0.002,33.7621,0.855597,-0.514643,0.038686,-0.040002,0.13,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:32:07.433,FALSE,
388.344,-3851.136,240.692,0.012,0.009,0.001,0.007,33.7736,0.85561,-0.514623,0.03869,-0.039982,0.26,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:32:13.133,FALSE,
392.943,-3849.561,239.494,0.013,0.009,0.001,0.008,33.7811,0.855608,-0.514628,0.038677,-0.039964,0.48,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:32:20.093,FALSE,
397.549,-3847.956,238.225,0.007,0.006,0.001,0.003,33.7931,0.855626,-0.514599,0.038689,-0.039949,0.24,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:32:24.493,FALSE,
402.144,-3846.302,236.924,0.003,0.002,0,0.003,33.8013,0.855621,-0.514605,0.038725,-0.039946,0.22,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:32:30.193,FALSE,
406.718,-3844.61,235.575,0.002,0.001,0,0.001,33.8087,0.855616,-0.514612,0.038777,-0.039912,0.22,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:32:35.933,FALSE,
411.271,-3842.877,234.165,0.005,0.003,0,0.004,33.8174,0.855614,-0.514609,0.038789,-0.039969,0.23,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:32:41.633,FALSE,
415.772,-3841.102,232.718,0.009,0.007,0.001,0.005,33.8211,0.855595,-0.514637,0.038819,-0.039976,0.21,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:32:47.353,FALSE,
420.249,-3839.29,231.236,0.004,0.003,0,0.003,33.8246,0.855582,-0.514657,0.038786,-0.040029,0.3,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:32:53.093,FALSE,
424.673,-3837.451,229.726,0.003,0.002,0,0.003,33.8283,0.855569,-0.514677,0.038765,-0.040093,0.15,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:32:58.813,FALSE,
429.089,-3835.574,228.171,0.004,0.003,0,0.002,33.8321,0.855554,-0.514696,0.038738,-0.040186,0.18,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:33:04.553,FALSE,
433.479,-3833.64,226.546,0.006,0.005,0.001,0.004,33.8356,0.855544,-0.514709,0.038745,-0.040226,0.27,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:33:10.273,FALSE,
437.839,-3831.676,224.903,0.004,0.003,0.001,0.002,33.8367,0.855524,-0.514739,0.038739,-0.040281,0.24,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:33:16.093,FALSE,
442.141,-3829.675,223.231,0.001,0.001,0,0.001,33.8392,0.855529,-0.514733,0.038695,-0.040287,0.23,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:33:21.813,FALSE,
446.413,-3827.639,221.517,0.003,0.002,0,0.002,33.8427,0.855534,-0.514725,0.038716,-0.040257,0.3,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:33:27.493,FALSE,
450.648,-3825.559,219.759,0.003,0.002,0,0.002,33.8438,0.855535,-0.514726,0.038748,-0.040189,0.25,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:33:33.253,FALSE,
454.861,-3823.437,217.957,0.005,0.003,0.001,0.003,33.8438,0.855533,-0.514732,0.038777,-0.040124,0.22,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:33:39.013,FALSE,
459.039,-3821.288,216.123,0.004,0.002,0.001,0.003,33.8472,0.855543,-0.514716,0.038819,-0.040088,0.2,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:33:44.793,FALSE,
463.152,-3819.117,214.269,0.005,0.003,0.001,0.003,33.8518,0.855571,-0.514674,0.038879,-0.039971,0.24,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:33:50.573,FALSE,
467.235,-3816.922,212.39,0.004,0.003,0.001,0.003,33.8566,0.855596,-0.514633,0.038895,-0.039933,0.2,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:33:56.293,FALSE,
471.304,-3814.689,210.454,0.004,0.003,0.001,0.001,33.8593,0.855608,-0.514613,0.038918,-0.039935,0.19,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:34:02.073,FALSE,
475.347,-3812.403,208.456,0.005,0.004,0.001,0.004,33.8582,0.855611,-0.514608,0.038922,-0.039917,0.31,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:34:08.093,FALSE,
479.357,-3810.077,206.424,0.002,0.001,0,0.002,33.8567,0.855604,-0.514616,0.038945,-0.039936,0.21,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:34:13.573,FALSE,
483.324,-3807.723,204.358,0.002,0.001,0,0.001,33.8528,0.855594,-0.514631,0.03892,-0.039983,0.22,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:34:19.333,FALSE,
487.24,-3805.336,202.248,0.005,0.004,0.001,0.002,33.8475,0.855585,-0.514646,0.038887,-0.040009,0.33,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:34:25.133,FALSE,
491.117,-3802.915,200.097,0.004,0.003,0.001,0.002,33.8411,0.855573,-0.514667,0.038863,-0.040037,0.38,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:34:30.893,FALSE,
494.949,-3800.471,197.95,0.004,0.004,0.001,0.002,33.8372,0.855577,-0.514662,0.038855,-0.040019,0.22,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:34:36.673,FALSE,
498.736,-3797.984,195.73,0.003,0.002,0,0.002,33.831,0.855572,-0.51467,0.038839,-0.040027,0.24,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:34:42.433,FALSE,
502.475,-3795.474,193.497,0.003,0.002,0,0.003,33.8232,0.855571,-0.514677,0.03882,-0.039986,0.18,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:34:48.273,FALSE,
506.179,-3792.93,191.228,0.001,0.001,0,0.001,33.8141,0.855546,-0.514715,0.038824,-0.040026,0.29,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:34:53.993,FALSE,
509.849,-3790.347,188.91,0.002,0.001,0,0.001,33.8086,0.855557,-0.5147,0.038831,-0.03998,0.23,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:34:59.773,FALSE,
513.474,-3787.741,186.581,0.003,0.001,0,0.002,33.8017,0.855549,-0.51471,0.038834,-0.04001,0.23,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:35:05.533,FALSE,
517.054,-3785.106,184.211,0.002,0.001,0,0.001,33.7975,0.855564,-0.514686,0.038864,-0.03998,0.22,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:35:11.333,FALSE,
520.581,-3782.445,181.821,0.002,0.002,0,0.001,33.7911,0.855567,-0.514679,0.038867,-0.039994,0.16,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:35:17.114,FALSE,
524.079,-3779.745,179.384,0.006,0.005,0.001,0.003,33.7816,0.855559,-0.514692,0.038889,-0.039981,0.24,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:35:23.153,FALSE,
527.525,-3777.016,176.896,0.003,0.003,0,0.002,33.7724,0.855548,-0.514705,0.038858,-0.040081,0.18,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:35:28.673,FALSE,
530.927,-3774.267,174.413,0.009,0.008,0.001,0.004,33.7663,0.855552,-0.514694,0.03888,-0.040123,0.2,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:35:34.453,FALSE,
534.271,-3771.499,171.875,0.004,0.002,0.001,0.003,33.759,0.855554,-0.514684,0.038873,-0.040198,0.18,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:35:40.213,FALSE,
537.559,-3768.706,169.336,0.004,0.003,0.001,0.003,33.7511,0.855565,-0.514665,0.038873,-0.040208,0.23,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:35:46.013,FALSE,
540.824,-3765.868,166.726,0.002,0.001,0,0.001,33.7392,0.855554,-0.514681,0.03891,-0.040214,0.17,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:35:51.973,FALSE,
544.035,-3762.993,164.081,0.006,0.005,0.001,0.003,33.7259,0.855547,-0.514693,0.03894,-0.040178,0.26,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:35:57.593,FALSE,
547.198,-3760.096,161.4,0.003,0.002,0,0.002,33.7112,0.855537,-0.514711,0.038972,-0.040143,0.24,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:36:03.373,FALSE,
550.298,-3757.177,158.715,0.003,0.002,0,0.002,33.697,0.855533,-0.514719,0.039038,-0.040053,0.22,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:36:09.173,FALSE,
553.342,-3754.23,155.973,0.002,0.002,0.001,0.001,33.6802,0.855522,-0.514738,0.039044,-0.040027,0.2,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:36:15.013,FALSE,
556.34,-3751.261,153.22,0.003,0.002,0.001,0.001,33.6642,0.855516,-0.514749,0.039029,-0.040037,0.2,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:36:20.733,FALSE,
559.304,-3748.256,150.406,0.002,0.002,0.001,0.001,33.6441,0.855491,-0.51479,0.039026,-0.040046,0.29,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:36:26.753,FALSE,
562.205,-3745.233,147.575,0.005,0.003,0.001,0.003,33.6264,0.855481,-0.514805,0.038967,-0.040119,0.25,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:36:32.314,FALSE,
565.043,-3742.199,144.755,0.003,0.002,0.001,0.002,33.609,0.855482,-0.514805,0.03892,-0.040137,0.23,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:36:38.093,FALSE,
567.844,-3739.13,141.865,0.007,0.005,0.001,0.004,33.5894,0.855473,-0.514822,0.038919,-0.040117,0.32,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:36:44.093,FALSE,
570.585,-3736.038,138.956,0.004,0.004,0.001,0.002,33.5713,0.855472,-0.514824,0.038926,-0.040098,0.19,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:36:49.633,FALSE,
573.259,-3732.933,136.052,0.006,0.006,0.001,0.002,33.555,0.855485,-0.514805,0.038928,-0.040071,0.22,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:36:55.433,FALSE,
575.884,-3729.808,133.102,0.004,0.003,0.001,0.001,33.5354,0.855483,-0.514809,0.038929,-0.040055,0.19,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:37:01.233,FALSE,
578.47,-3726.652,130.127,0.004,0.004,0.001,0.001,33.5158,0.855481,-0.514814,0.038938,-0.040044,0.22,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:37:07.013,FALSE,
581.004,-3723.477,127.123,0.004,0.002,0.001,0.004,33.4967,0.855481,-0.514813,0.038976,-0.040016,0.27,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:37:12.853,FALSE,
583.479,-3720.285,124.087,0.005,0.002,0,0.004,33.4778,0.85548,-0.514812,0.039014,-0.040012,0.22,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:37:18.553,FALSE,
585.882,-3717.078,121.069,0.005,0.003,0.001,0.004,33.4597,0.855497,-0.514784,0.039019,-0.039983,0.23,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:37:24.353,FALSE,
588.235,-3713.863,118.024,0.003,0.003,0,0.002,33.4414,0.85551,-0.514763,0.039032,-0.039982,0.3,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:37:30.133,FALSE,
590.545,-3710.617,114.924,0.004,0.003,0.001,0.003,33.418,0.855498,-0.514782,0.039063,-0.039973,0.27,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:37:35.933,FALSE,
592.802,-3707.346,111.796,0.007,0.005,0.001,0.004,33.3919,0.855476,-0.514815,0.039062,-0.04,0.22,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:37:41.753,FALSE,
594.996,-3704.056,108.671,0.005,0.003,0.001,0.004,33.3695,0.855468,-0.514824,0.039032,-0.040102,0.23,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:37:47.693,FALSE,
597.139,-3700.748,105.52,0.007,0.004,0.001,0.006,33.3445,0.855456,-0.514841,0.039041,-0.040117,0.24,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:37:53.273,FALSE,
599.219,-3697.427,102.339,0.006,0.003,0.001,0.005,33.3192,0.855447,-0.514854,0.03904,-0.040144,0.3,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:37:59.033,FALSE,
601.254,-3694.092,99.13,0.006,0.004,0.001,0.003,33.2918,0.85543,-0.51488,0.03903,-0.040183,0.21,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:38:04.813,FALSE,
603.216,-3690.751,95.922,0.003,0.001,0,0.002,33.2666,0.85543,-0.51488,0.039045,-0.040175,0.14,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:38:10.613,FALSE,
605.103,-3687.388,92.673,0.006,0.003,0.001,0.005,33.2361,0.855417,-0.514904,0.03904,-0.040147,0.23,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:38:16.393,FALSE,
606.934,-3684.017,89.437,0.007,0.006,0.001,0.004,33.2082,0.855418,-0.514906,0.039055,-0.040094,0.33,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:38:22.993,FALSE,
608.713,-3680.631,86.179,0.005,0.003,0.001,0.004,33.1835,0.855427,-0.51489,0.039094,-0.040066,0.27,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:38:28.093,FALSE,
610.443,-3677.225,82.893,0.008,0.006,0.001,0.005,33.1553,0.855428,-0.514888,0.03909,-0.040058,0.25,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:38:33.714,FALSE,
612.114,-3673.803,79.584,0.005,0.004,0.001,0.002,33.1268,0.855427,-0.51489,0.039096,-0.040059,0.21,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:38:39.473,FALSE,
613.725,-3670.369,76.255,0.005,0.004,0.001,0.002,33.0987,0.85543,-0.514883,0.0391,-0.04007,0.19,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:38:45.253,FALSE,
615.274,-3666.926,72.895,0.004,0.003,0.001,0.003,33.069,0.855429,-0.514884,0.039099,-0.040086,0.28,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:38:51.013,FALSE,
616.766,-3663.472,69.547,0.003,0.002,0,0.002,33.0398,0.855436,-0.514872,0.039082,-0.040105,0.23,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:38:57.093,FALSE,
618.184,-3660.006,66.195,0.003,0.001,0.001,0.002,33.0093,0.855442,-0.514864,0.039092,-0.040074,0.24,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:39:02.573,FALSE,
619.545,-3656.529,62.822,0.004,0.003,0.001,0.003,32.9773,0.855442,-0.514864,0.03906,-0.040103,0.21,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:39:08.353,FALSE,
620.833,-3653.05,59.445,0.004,0.003,0.001,0.003,32.9471,0.855452,-0.514848,0.039059,-0.040104,0.25,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:39:14.093,FALSE,
622.067,-3649.559,56.027,0.005,0.004,0.001,0.003,32.9138,0.855449,-0.514852,0.039082,-0.040081,0.23,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:39:19.853,FALSE,
623.246,-3646.052,52.583,0.007,0.006,0.001,0.004,32.8776,0.855439,-0.51487,0.039094,-0.04005,0.29,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:39:25.873,FALSE,
624.364,-3642.54,49.125,0.003,0.002,0.001,0.002,32.8428,0.855442,-0.514867,0.039084,-0.040039,0.22,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:39:31.393,FALSE,
625.429,-3639.028,45.672,0.004,0.003,0.001,0.003,32.8055,0.855418,-0.514903,0.039087,-0.040083,0.19,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:39:38.033,FALSE,
626.421,-3635.492,42.194,0.004,0.002,0.001,0.004,32.7677,0.855411,-0.514916,0.039078,-0.040071,0.22,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:39:42.933,FALSE,
627.371,-3631.955,38.707,0.003,0.002,0.001,0.002,32.7302,0.855402,-0.514932,0.039083,-0.040073,0.21,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:39:48.673,FALSE,
628.224,-3628.424,35.223,0.003,0.002,0.001,0.003,32.6918,0.855399,-0.514938,0.039078,-0.040046,0.21,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:39:54.433,FALSE,
629.015,-3624.884,31.723,0.006,0.005,0.001,0.004,32.6517,0.855389,-0.514956,0.039061,-0.040045,0.39,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:40:00.193,FALSE,
629.752,-3621.342,28.225,0.004,0.003,0.001,0.003,32.6113,0.855376,-0.514979,0.039052,-0.040055,0.24,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:40:05.953,FALSE,
630.417,-3617.794,24.713,0.005,0.004,0.001,0.003,32.5691,0.855359,-0.515007,0.039006,-0.040098,0.2,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:40:11.714,FALSE,
631.029,-3614.238,21.19,0.004,0.003,0.001,0.002,32.5278,0.85534,-0.515035,0.038997,-0.04014,0.22,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:40:17.633,FALSE,
631.594,-3610.676,17.643,0.006,0.005,0.001,0.003,32.4881,0.855326,-0.515055,0.039028,-0.040167,0.21,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:40:23.213,FALSE,
632.089,-3607.112,14.096,0.003,0.002,0.001,0.002,32.447,0.855315,-0.515071,0.039031,-0.040188,0.11,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:40:28.973,FALSE,
632.514,-3603.556,10.542,0.006,0.005,0.001,0.004,32.4073,0.85531,-0.515076,0.039083,-0.040171,0.21,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:40:34.733,FALSE,
632.867,-3599.991,6.983,0.005,0.003,0.001,0.004,32.3644,0.855305,-0.515086,0.039086,-0.040156,0.18,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:40:41.133,FALSE,
633.185,-3596.436,3.439,0.005,0.004,0.001,0.004,32.3233,0.855301,-0.51509,0.039082,-0.040187,0.17,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:40:46.553,FALSE,
633.443,-3592.893,-0.107,0.009,0.007,0.001,0.006,32.2851,0.855311,-0.515071,0.039115,-0.040196,0.22,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:40:52.013,FALSE,
633.637,-3589.344,-3.666,0.005,0.004,0.001,0.003,32.245,0.855316,-0.51506,0.039175,-0.040153,0.21,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:40:57.714,FALSE,
633.755,-3585.792,-7.224,0.004,0.002,0.001,0.003,32.2013,0.855315,-0.515063,0.039188,-0.040134,0.18,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:41:03.433,FALSE,
633.801,-3582.238,-10.773,0.005,0.004,0.001,0.002,32.161,0.855329,-0.515039,0.039211,-0.040126,0.17,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:41:09.213,FALSE,
633.795,-3578.685,-14.337,0.005,0.003,0.001,0.004,32.1213,0.855351,-0.515002,0.039227,-0.040118,0.26,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:41:14.933,FALSE,
633.717,-3575.135,-17.902,0.004,0.003,0.001,0.003,32.0765,0.855351,-0.515001,0.03923,-0.04012,0.22,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:41:20.813,FALSE,
633.586,-3571.58,-21.482,0.005,0.005,0.001,0.003,32.0292,0.855351,-0.515002,0.039182,-0.040143,0.21,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:41:26.833,FALSE,
633.372,-3568.03,-25.056,0.006,0.005,0.001,0.003,31.9838,0.855358,-0.514992,0.039167,-0.040157,0.15,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:41:32.173,FALSE,
633.103,-3564.487,-28.65,0.003,0.002,0,0.003,31.9342,0.855352,-0.515003,0.039142,-0.040155,0.14,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:41:38.253,FALSE,
632.751,-3560.946,-32.22,0.004,0.003,0.001,0.003,31.8835,0.855348,-0.515014,0.039135,-0.040107,0.31,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:41:43.613,FALSE,
632.337,-3557.411,-35.784,0.011,0.01,0.002,0.004,31.8341,0.85535,-0.515014,0.039119,-0.040088,0.19,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:41:49.333,FALSE,
631.875,-3553.882,-39.36,0.006,0.004,0.001,0.004,31.7837,0.855355,-0.515011,0.039089,-0.040061,0.23,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:41:55.433,FALSE,
631.349,-3550.369,-42.92,0.005,0.004,0.001,0.003,31.7333,0.855355,-0.515012,0.039071,-0.040048,0.23,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:42:00.773,FALSE,
630.753,-3546.855,-46.495,0.004,0.003,0.001,0.002,31.679,0.855347,-0.515029,0.039037,-0.040019,0.21,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:42:06.514,FALSE,
630.106,-3543.359,-50.054,0.003,0.003,0.001,0.001,31.6286,0.855344,-0.515035,0.039051,-0.040008,0.17,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:42:12.233,FALSE,
629.395,-3539.862,-53.619,0.002,0.001,0,0.001,31.5776,0.855342,-0.515038,0.039056,-0.040003,0.2,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:42:18.033,FALSE,
628.62,-3536.376,-57.163,0.006,0.005,0.001,0.003,31.5254,0.855337,-0.515046,0.039017,-0.040051,0.19,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:42:23.673,FALSE,
627.779,-3532.891,-60.723,0.005,0.003,0.001,0.003,31.4727,0.85533,-0.515056,0.039005,-0.040073,0.21,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:42:29.393,FALSE,
626.882,-3529.423,-64.276,0.006,0.004,0.001,0.004,31.4204,0.855325,-0.515063,0.039008,-0.040094,0.28,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:42:35.093,FALSE,
625.934,-3525.984,-67.817,0.005,0.005,0.001,0.002,31.3724,0.855346,-0.515027,0.039011,-0.040105,0.3,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:42:40.853,FALSE,
624.922,-3522.549,-71.339,0.003,0.002,0,0.002,31.317,0.855329,-0.515055,0.039031,-0.040101,0.2,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:42:46.733,FALSE,
623.854,-3519.132,-74.854,0.007,0.006,0.001,0.004,31.2635,0.855322,-0.515064,0.039023,-0.04014,0.18,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:42:52.833,FALSE,
622.741,-3515.719,-78.381,0.005,0.003,0.001,0.004,31.2088,0.855312,-0.515077,0.03902,-0.040169,0.21,TMC 30-B #5320,23.7,1013,48,'08.11.2022 16:42:57.914,FALSE,
