X  [mm],Y  [mm],Z  [mm],U(95)  [mm],U(95) X  [mm],U(95) Y  [mm],U(95) Z  [mm],Tilt  [deg],Q0 ,Q1 ,Q2 ,Q3 ,Image RMS  [µm],Target,Temperature  [°C],Pressure  [mBar],Humidity  [%],Time Stamp,OTG Applied,Delete
-180.576,-3297.909,-242.759,0.004,0.002,0,0.003,34.2787,-0.244243,0.460782,-0.730516,-0.440877,0.12,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:13:03.472,FALSE,
107.149,-3370.096,-303.323,0.008,0.006,0.001,0.005,37.3793,0.550013,-0.694148,0.455709,0.089297,0.2,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:13:11.392,FALSE,
-136.629,-3300.418,-215.294,0.004,0.003,0,0.002,37.4,-0.1166,0.003241,0.867978,0.482709,0.18,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:13:19.132,FALSE,
115.57,-3231.953,-66.703,0.003,0.003,0,0.002,16.9487,-0.151123,0.189942,0.774039,0.584763,0.23,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:13:26.912,FALSE,
98.499,-3240.89,-158.17,0.005,0.003,0,0.003,26.338,-0.149071,0.213901,0.808438,0.527685,0.2,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:13:33.352,FALSE,
64.363,-3312.362,-227.098,0.005,0.003,0,0.003,37.9494,-0.201968,0.158897,0.859622,0.4416,0.18,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:13:40.312,FALSE,
193.015,-3308.13,-184.385,0.002,0.002,0,0.001,30.8024,-0.29227,0.186655,0.814584,0.464963,0.24,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:13:47.652,FALSE,
193.916,-3384.5,-326.035,0.003,0.001,0,0.002,35.9852,0.349113,-0.47983,-0.719787,-0.360265,0.24,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:13:54.732,FALSE,
312.769,-3327.129,-151.057,0.005,0.003,0,0.005,20.3929,-0.266745,0.394242,0.69371,0.540543,0.22,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:14:01.912,FALSE,
295.933,-3293.23,-88.433,0.006,0.003,0.001,0.004,12.3978,0.375619,-0.465302,-0.56976,-0.563717,0.24,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:14:08.552,FALSE,
158.515,-3327.992,-276.268,0.005,0.004,0,0.003,14.6583,0.49824,-0.58916,-0.486678,-0.409625,0.28,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:14:15.832,FALSE,
115.408,-3233.038,-81.387,0.005,0.005,0,0.002,13.8539,0.509434,-0.650986,-0.403682,-0.39209,0.21,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:14:23.572,FALSE,
223.764,-3258.305,-41.714,0.006,0.004,0,0.005,21.957,0.529296,-0.735854,-0.249257,-0.340934,0.13,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:14:30.372,FALSE,
444.277,-3309.522,171.247,0.005,0.004,0.001,0.002,34.9338,0.508078,-0.620872,-0.239819,-0.546683,0.32,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:14:37.892,FALSE,
203.568,-3224.806,147.644,0.004,0.002,0,0.004,16.65,0.439389,-0.47048,-0.4628,-0.609427,0.22,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:14:45.552,FALSE,
323.333,-3278.946,281.981,0.007,0.004,0.001,0.006,30.3031,-0.281849,0.301756,0.486738,0.769799,0.16,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:14:52.672,FALSE,
350.786,-3293.392,251.811,0.007,0.005,0.001,0.004,36.0947,-0.240956,0.165576,0.467503,0.834246,0.22,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:14:59.572,FALSE,
229.492,-3239.092,242.753,0.004,0.003,0,0.003,39.633,0.492803,-0.350849,-0.333009,-0.723295,0.24,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:15:07.012,FALSE,
-72.744,-3217.778,-84.23,0.003,0.002,0,0.002,9.8512,0.562604,-0.448842,-0.502356,-0.479225,0.2,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:15:14.932,FALSE,
-407.366,-3347.831,-93.642,0.004,0.003,0.001,0.002,29.4806,0.638095,-0.537574,-0.49572,-0.241062,0.17,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:15:23.032,FALSE,
-341.007,-3268.449,-103.243,0.003,0.002,0,0.002,19.5058,0.66441,-0.585512,-0.393172,-0.247286,0.17,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:15:30.332,FALSE,
-493.406,-3399.502,-40.533,0.006,0.005,0.001,0.004,37.348,0.748163,-0.401133,-0.43639,-0.298174,0.17,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:15:37.672,FALSE,
-203.945,-3515.1,-244.313,0.002,0.001,0,0.002,42.4978,0.07481,0.455138,0.637501,0.617127,0.24,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:15:47.272,FALSE,
-233.22,-3361.789,-216.926,0.006,0.004,0,0.005,39.5255,0.345686,-0.617646,-0.636636,-0.306119,0.26,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:15:55.492,FALSE,
-343.763,-3408.028,-288.564,0.004,0.003,0.001,0.003,43.7012,-0.214562,0.391309,0.808994,0.382582,0.19,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:16:02.732,FALSE,
-292.48,-3401.798,-306.597,0.003,0.002,0,0.003,44.8938,-0.165469,0.153811,0.88114,0.415396,0.18,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:16:09.732,FALSE,
-318.333,-3356.739,-151.099,0.005,0.003,0,0.004,18.5713,-0.046901,0.166449,0.78032,0.600995,0.29,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:16:16.912,FALSE,
62.486,-3271.984,-233.978,0.001,0.001,0,0.001,43.8048,-0.217792,0.048194,0.880467,0.418356,0.27,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:16:26.092,FALSE,
-320.143,-3273.126,82.942,0.007,0.007,0.001,0.003,3.2356,0.01093,0.020613,0.708828,0.704995,0.16,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:16:35.032,FALSE,
-182.705,-3354.816,-199.441,0.004,0.002,0,0.003,18.6578,-0.120513,0.29386,0.729098,0.606249,0.15,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:16:43.172,FALSE,
-434.247,-3321.434,-50.702,0.004,0.004,0,0.002,46.2939,0.359426,-0.078968,-0.821819,-0.43496,0.28,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:16:51.112,FALSE,
-478.521,-3296.782,28.138,0.006,0.003,0,0.005,38.3274,-0.263304,-0.055826,0.771612,0.576341,0.2,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:16:57.992,FALSE,
-252.946,-3235.206,-12.237,0.003,0.002,0,0.002,28.9778,-0.210233,0.047787,0.81142,0.543245,0.19,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:17:05.452,FALSE,
-171.727,-3222.828,-59.324,0.004,0.003,0,0.003,14.9343,-0.19838,0.181168,0.75382,0.59965,0.19,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:17:12.352,FALSE,
-19.263,-3299.374,-218.685,0.002,0.002,0,0.002,26.6792,-0.080698,0.205076,0.804634,0.551358,0.18,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:17:19.892,FALSE,
-121.828,-3380.346,-306.99,0.004,0.002,0,0.004,35.0405,-0.094221,0.177769,0.846635,0.492676,0.26,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:17:26.872,FALSE,
-477.453,-3384.237,-112.93,0.007,0.004,0.001,0.005,41.7489,-0.263465,0.018604,0.829459,0.492177,0.24,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:17:35.012,FALSE,
-480.214,-3348.199,9.999,0.003,0.002,0.001,0.002,38.6348,-0.219219,-0.113517,0.769465,0.58905,0.34,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:17:41.752,FALSE,
-544.374,-3359.62,41.896,0.005,0.003,0.001,0.003,28.7487,-0.03105,-0.197933,0.748076,0.632646,0.16,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:17:48.592,FALSE,
-139.624,-3230.419,114.841,0.002,0.001,0,0.001,4.3482,0.027121,0.032248,0.740682,0.670533,0.26,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:17:56.992,FALSE,
-256.775,-3264.207,208.213,0.007,0.004,0.001,0.005,10.7532,0.055721,-0.088095,0.676272,0.729239,0.15,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:18:03.792,FALSE,
26.98,-3210.955,59.557,0.003,0.003,0,0.002,9.2612,0.068079,-0.077071,0.763703,0.637325,0.17,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:18:11.852,FALSE,
127.181,-3220.161,10.867,0.005,0.004,0,0.004,15.1809,-0.001083,-0.003545,0.794589,0.607136,0.13,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:18:18.852,FALSE,
-42.036,-3223.065,-34.462,0.005,0.003,0,0.004,19.1727,-0.041296,-0.066981,0.796245,0.599835,0.15,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:18:25.912,FALSE,
-92.326,-3308.478,-234.514,0.004,0.003,0,0.002,37.2787,0.011693,-0.014819,0.879321,0.475856,0.21,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:18:33.352,FALSE,
-337.706,-3388.652,-275.612,0.003,0.001,0,0.003,45.4277,-0.068781,0.347059,-0.824229,-0.442116,0.34,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:18:41.032,FALSE,
-132.631,-3315.55,-263.632,0.005,0.004,0,0.003,43.9671,-0.05026,0.052248,0.901214,0.427267,0.22,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:18:48.692,FALSE,
-135.613,-3346.724,-307.345,0.006,0.004,0,0.004,43.7979,-0.190101,0.26946,0.855146,0.399973,0.2,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:18:55.152,FALSE,
-99.772,-3279.387,-218.107,0.006,0.004,0,0.004,25.5963,0.365353,-0.425716,-0.698916,-0.443621,0.24,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:19:01.892,FALSE,
281.717,-3270.909,-76.91,0.004,0.003,0.001,0.002,34.1035,-0.143173,0.475955,0.682113,0.536367,0.28,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:19:10.092,FALSE,
408.577,-3328.912,-141.442,0.003,0.003,0,0.002,36.7865,-0.159149,0.51264,0.639599,0.550258,0.32,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:19:17.152,FALSE,
326.288,-3331.749,-257.678,0.005,0.004,0,0.003,45.1481,-0.251859,0.700775,0.529511,0.406324,0.34,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:19:23.772,FALSE,
395.325,-3362.579,-274.039,0.008,0.008,0.001,0.002,41.2611,0.331229,-0.730891,-0.393968,-0.44819,0.26,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:19:30.632,FALSE,
331.891,-3309.508,-129.194,0.005,0.003,0.001,0.003,32.6029,-0.303748,0.572765,0.43897,0.62208,0.25,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:19:37.472,FALSE,
196.499,-3376.804,-249.559,0.004,0.003,0,0.002,28.8443,-0.209446,0.500476,0.573306,0.613984,0.29,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:19:44.852,FALSE,
-287.252,-3328.514,-96.708,0.004,0.002,0,0.003,21.8105,0.415587,-0.201636,-0.637986,-0.61612,0.22,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:19:53.572,FALSE,
-503.926,-3448.341,-177.847,0.005,0.005,0.001,0.001,43.57,-0.269426,-0.082945,0.784618,0.552181,0.28,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:20:01.232,FALSE,
-258.881,-3306.067,-59.32,0.002,0.001,0,0.001,24.4221,-0.080107,-0.158292,0.661892,0.728303,0.15,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:20:09.332,FALSE,
-235.919,-3401.309,-279.636,0.003,0.002,0.001,0.002,30.9436,-0.072975,0.36143,-0.704484,-0.60642,0.24,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:20:16.852,FALSE,
-479.882,-3397.626,-144.336,0.002,0.001,0,0.002,28.763,-0.148457,0.371431,-0.581897,-0.708092,0.18,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:20:24.892,FALSE,
-438.745,-3369.614,220.531,0.002,0.001,0,0.001,39.0645,0.201284,-0.252762,0.447173,0.834046,0.15,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:20:32.692,FALSE,
-314.432,-3295.841,244.574,0.002,0.001,0,0.001,37.4545,0.036748,-0.092266,0.485441,0.86861,0.13,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:20:39.572,FALSE,
-177.528,-3229.971,101.756,0.003,0.002,0,0.003,15.0807,0.134778,-0.188675,0.617777,0.751391,0.2,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:20:46.892,FALSE,
-124.495,-3228.544,5.155,0.003,0.002,0,0.002,11.437,0.123257,-0.142425,0.628089,0.755002,0.2,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:20:53.552,FALSE,
36.943,-3215.772,-89.88,0.004,0.003,0,0.003,7.2276,-0.303983,0.333583,-0.661272,-0.599197,0.18,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:21:00.872,FALSE,
149.698,-3216.265,-6.759,0.004,0.003,0,0.003,7.3486,0.493737,-0.490875,0.53806,0.475139,0.28,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:21:07.892,FALSE,
16.096,-3295.192,-188.603,0.003,0.002,0,0.002,20.8045,0.438102,-0.663745,0.416627,0.440376,0.23,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:21:15.492,FALSE,
-206.869,-3348.395,-200.64,0.003,0.003,0,0.002,42.6071,0.43479,-0.753395,0.138816,0.473375,0.3,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:21:22.892,FALSE,
-14.252,-3367.846,-341.461,0.004,0.004,0.001,0.002,41.6659,0.505113,-0.83576,-0.17032,0.131746,0.35,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:21:30.212,FALSE,
65.907,-3367.52,-325.386,0.003,0.003,0,0.001,37.4888,0.4845,-0.866365,-0.115413,-0.036764,0.24,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:21:37.112,FALSE,
55.57,-3259.839,-238.503,0.002,0.001,0,0.001,29.0581,0.518634,-0.815053,-0.212123,-0.147344,0.13,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:21:44.512,FALSE,
-198.805,-3241.711,-135.413,0.004,0.003,0,0.003,22.5883,0.582215,-0.770911,-0.23743,-0.101729,0.25,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:21:52.292,FALSE,
78.231,-3224.259,-54.896,0.004,0.003,0,0.002,19.9615,0.60304,-0.779567,-0.028383,-0.166771,0.15,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:22:00.032,FALSE,
-169.587,-3252.409,-119.556,0.007,0.006,0,0.003,26.7312,0.601571,-0.778507,-0.172334,0.048374,0.26,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:22:07.292,FALSE,
-393.983,-3283.775,-89.683,0.006,0.003,0.001,0.005,37.7516,0.607277,-0.754254,-0.208069,0.137922,0.31,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:22:14.812,FALSE,
-408.199,-3439.41,-277.372,0.003,0.002,0,0.002,39.9905,0.452552,-0.886873,-0.052245,-0.076965,0.26,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:22:22.612,FALSE,
-305.184,-3366.288,-276.556,0.004,0.002,0,0.003,41.9745,0.434752,-0.834031,0.155817,0.301834,0.26,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:22:30.492,FALSE,
-558.937,-3415.798,-117.578,0.006,0.005,0.001,0.004,39.4714,0.472613,-0.850195,0.094419,0.211874,0.42,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:22:38.652,FALSE,
-454.196,-3422.43,-233.67,0.004,0.003,0,0.002,43.9845,0.421472,-0.749218,0.193141,0.473001,0.38,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:22:46.592,FALSE,
-365.628,-3422.05,-324.263,0.004,0.003,0,0.002,38.4233,0.479644,-0.85789,-0.170439,-0.070123,0.27,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:22:54.512,FALSE,
-449.315,-3410.411,-269.814,0.004,0.003,0,0.003,43.3017,0.476263,-0.438364,-0.706177,-0.286924,0.24,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:23:02.812,FALSE,
-508.821,-3411.716,-177.079,0.004,0.002,0,0.004,44.1925,0.5314,-0.438767,-0.677082,-0.258181,0.18,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:23:09.392,FALSE,
-410.683,-3280.51,31.711,0.003,0.003,0,0.002,29.7001,0.614594,-0.490208,-0.543346,-0.294528,0.25,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:23:17.032,FALSE,
-100.016,-3216.73,132.98,0.002,0.002,0,0.001,15.5844,0.556863,-0.402609,-0.504882,-0.522402,0.17,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:23:25.012,FALSE,
113.984,-3223.675,-97.616,0.003,0.002,0,0.002,9.9121,0.52964,-0.618123,-0.404563,-0.416814,0.14,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:23:32.592,FALSE,
53.214,-3296.35,-279.449,0.003,0.002,0,0.002,27.7547,0.4361,-0.685802,-0.469799,-0.344646,0.17,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:23:39.772,FALSE,
-214.027,-3384.877,-338.644,0.004,0.002,0.001,0.003,40.2088,0.42536,-0.600298,-0.626036,-0.258439,0.23,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:23:47.672,FALSE,
73.772,-3359.545,-349.841,0.005,0.004,0,0.003,43.0019,0.483892,-0.848705,0.205338,-0.058173,0.21,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:23:55.732,FALSE,
389.998,-3284.934,-6.617,0.005,0.003,0,0.003,41.519,0.53234,-0.396745,0.69156,0.28452,0.26,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:24:03.732,FALSE,
225.78,-3235.88,163.787,0.004,0.002,0,0.004,28.731,0.593402,-0.426843,0.593672,0.336499,0.38,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:24:11.012,FALSE,
245.778,-3194.571,161.007,0.002,0.001,0,0.002,19.8592,0.471329,-0.305795,0.623858,0.543267,0.2,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:24:18.172,FALSE,
257.702,-3256.416,293.614,0.002,0.001,0.001,0.002,25.7516,0.504079,-0.269378,0.588388,0.571961,0.23,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:24:25.652,FALSE,
-213.84,-3196.168,104.011,0.003,0.001,0,0.002,18.6071,0.375659,-0.512652,0.484344,0.601231,0.16,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:24:34.072,FALSE,
-353.67,-3254.143,135.727,0.003,0.002,0,0.002,10.963,0.396668,-0.490954,0.582485,0.512181,0.16,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:24:41.672,FALSE,
-297.763,-3267.928,-57.009,0.004,0.003,0,0.002,29.6535,0.423147,-0.703968,0.344303,0.454787,0.24,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:24:49.153,FALSE,
58.825,-3227.23,-131.447,0.003,0.002,0,0.002,26.4066,0.558856,-0.739913,0.353253,0.124183,0.16,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:24:57.112,FALSE,
303.761,-3253.619,3.802,0.005,0.004,0,0.003,28.7071,0.617289,-0.61281,0.462793,0.170999,0.19,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:25:04.812,FALSE,
296.444,-3273.22,-133.024,0.003,0.002,0,0.002,31.4793,0.558151,-0.659049,0.474196,0.171056,0.18,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:25:11.672,FALSE,
-10.121,-3228.2,-12.61,0.005,0.003,0,0.004,9.9498,0.595673,-0.701139,0.304158,0.247116,0.16,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:25:19.552,FALSE,
-1.741,-3181.667,5.421,0.004,0.003,0,0.003,22.6228,0.567463,-0.690406,0.416463,0.166989,0.15,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:25:26.753,FALSE,
244.16,-3266.799,-56.363,0.003,0.003,0,0.002,37.6361,0.535924,-0.666047,0.505786,0.115531,0.25,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:25:34.472,FALSE,
41.297,-3299.808,-249.167,0.002,0.001,0,0.002,29.4528,0.510043,-0.796678,0.277421,0.167919,0.18,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:25:42.072,FALSE,
242.645,-3336.426,-280.402,0.005,0.004,0,0.003,28.8528,0.542132,-0.762168,0.32139,0.147988,0.15,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:25:49.612,FALSE,
-212.305,-3375.611,-309.298,0.003,0.002,0.001,0.002,35.3157,0.451968,-0.720713,-0.470957,-0.233445,0.23,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:25:58.812,FALSE,
-517.602,-3472.617,-242.065,0.003,0.001,0,0.002,38.7504,0.498797,-0.858227,-0.003127,0.120987,0.21,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:26:06.872,FALSE,
-520.819,-3376.226,-40.228,0.004,0.004,0.001,0.002,35.4288,0.46549,-0.768488,0.225555,0.376657,0.27,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:26:14.272,FALSE,
-526.632,-3357.883,-47.932,0.003,0.002,0,0.003,30.819,0.486373,-0.780336,0.250093,0.303266,0.25,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:26:20.632,FALSE,
-303.673,-3237.35,94.925,0.003,0.002,0,0.002,22.2596,0.634987,-0.70028,0.110497,0.306904,0.3,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:26:28.692,FALSE,
-301.612,-3269.29,135.839,0.001,0.001,0,0.001,14.0656,0.558802,-0.714962,0.360659,0.215625,0.19,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:26:36.332,FALSE,
-337.281,-3280.537,204.736,0.003,0.002,0.001,0.002,41.9594,0.627735,-0.563061,0.10593,0.526962,0.35,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:26:44.612,FALSE,
-458.47,-3298.312,-10.502,0.003,0.001,0,0.002,36.7688,0.597272,-0.727317,0.01076,0.337876,0.31,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:26:51.812,FALSE,
-335.482,-3260.952,-51.368,0.002,0.001,0,0.002,37.8375,0.626467,-0.709354,-0.062429,0.316953,0.36,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:26:58.992,FALSE,
-355.957,-3316.161,-154.48,0.002,0.001,0,0.002,29.5464,0.55397,-0.811611,-0.182884,-0.030949,0.17,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:27:06.652,FALSE,
-223.575,-3341.173,48.487,0.004,0.003,0,0.002,27.8448,0.4443,-0.716719,-0.217423,-0.491568,0.25,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:27:14.392,FALSE,
-304.104,-3251.632,27.574,0.004,0.003,0,0.004,34.1506,0.658383,-0.503106,-0.520907,-0.205115,0.21,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:27:22.892,FALSE,
-392.961,-3302.351,191.751,0.005,0.003,0.001,0.004,12.1568,0.586833,-0.520872,-0.417887,-0.457919,0.12,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:27:30.872,FALSE,
45.604,-3176.085,47.948,0.002,0.001,0,0.002,8.811,0.563834,-0.542097,-0.49663,-0.376272,0.13,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:27:39.872,FALSE,
164.78,-3184.981,49.398,0.004,0.002,0,0.003,8.0863,0.495594,-0.523625,-0.547454,-0.42485,0.17,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:27:46.692,FALSE,
165.306,-3223.655,67.556,0.004,0.003,0,0.003,6.6107,0.612662,-0.625956,-0.395181,-0.276871,0.14,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:27:53.652,FALSE,
80.541,-3204.885,165.317,0.003,0.002,0,0.002,9.1263,0.607045,-0.592757,-0.336379,-0.408637,0.19,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:28:00.832,FALSE,
-45.005,-3241.97,-75.716,0.004,0.003,0,0.002,15.7649,0.473826,-0.622357,-0.486797,-0.388831,0.18,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:28:08.492,FALSE,
-123.839,-3241.238,-59.049,0.004,0.003,0,0.003,13.4356,0.538939,-0.691531,-0.358463,-0.320676,0.23,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:28:15.272,FALSE,
-257.717,-3250.324,127.814,0.006,0.004,0,0.005,19.2198,0.621661,-0.51476,-0.482795,-0.339807,0.21,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:28:22.232,FALSE,
134.095,-3181.834,112.465,0.006,0.004,0,0.004,8.7754,0.522566,-0.569604,-0.418282,-0.476987,0.17,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:28:30.512,FALSE,
357.549,-3254.537,208.351,0.006,0.001,0.001,0.006,31.8149,0.47813,-0.577476,-0.303633,-0.58798,0.18,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:28:37.952,FALSE,
329.343,-3286.668,282.661,0.005,0.001,0,0.005,36.1311,0.400531,-0.512833,-0.344874,-0.67649,0.2,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:28:44.692,FALSE,
121.345,-3235.644,-146.913,0.002,0.002,0,0.001,23.9293,0.399791,-0.601607,-0.562799,-0.401862,0.16,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:28:52.792,FALSE,
315.822,-3251.785,52.282,0.004,0.002,0,0.003,15.7859,0.520846,-0.628995,-0.369391,-0.443435,0.17,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:29:00.252,FALSE,
44.424,-3208.606,102.045,0.003,0.002,0,0.001,12.3818,0.698743,-0.601227,-0.326685,-0.208712,0.19,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:29:07.712,FALSE,
435.039,-3317.528,15.649,0.004,0.003,0.001,0.003,23.8976,0.618579,-0.704032,-0.13743,-0.320645,0.22,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:29:15.952,FALSE,
377.317,-3281.648,-139.637,0.006,0.005,0.001,0.002,33.2021,0.529083,-0.795089,-0.095921,-0.280544,0.23,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:29:23.232,FALSE,
90.399,-3234.284,-129.454,0.004,0.003,0,0.003,28.4652,0.503868,-0.809007,-0.174533,-0.247311,0.16,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:29:31.352,FALSE,
31.525,-3263.665,-196.081,0.002,0.002,0,0.002,30.6353,0.505121,-0.836296,-0.141531,-0.159471,0.22,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:29:37.932,FALSE,
-47.665,-3323.289,-294.655,0.004,0.003,0,0.003,25.6009,0.571323,-0.789768,0.210501,0.074475,0.25,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:29:45.772,FALSE,
-447.83,-3450.148,-267.784,0.005,0.002,0.001,0.004,33.1657,0.437055,-0.749278,0.36363,0.339615,0.29,TMC 30-B #5320,23.5,1015,38,'20.10.2022 17:29:54.572,FALSE,
