X  [mm],Y  [mm],Z  [mm],U(95)  [mm],U(95) X  [mm],U(95) Y  [mm],U(95) Z  [mm],Tilt  [deg],Q0 ,Q1 ,Q2 ,Q3 ,Image RMS  [µm],Target,Temperature  [°C],Pressure  [mBar],Humidity  [%],Time Stamp,OTG Applied,Delete
295.858,-3649.408,30.899,0.002,0.002,0,0.001,30.4187,0.855225,-0.515259,0.038608,-0.040097,0.19,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:35:28.273,FALSE,
292.967,-3646.957,28.224,0.003,0.001,0,0.003,30.3639,0.855228,-0.515257,0.038578,-0.040081,0.19,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:35:34.013,FALSE,
290.093,-3644.506,25.526,0.002,0.002,0,0.001,30.3085,0.85522,-0.51527,0.038586,-0.040079,0.23,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:35:39.773,FALSE,
287.235,-3642.05,22.837,0.003,0.001,0,0.002,30.2553,0.855221,-0.515268,0.038598,-0.040079,0.22,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:35:45.533,FALSE,
284.373,-3639.591,20.147,0.006,0.004,0,0.004,30.2021,0.855215,-0.515274,0.038665,-0.040057,0.21,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:35:51.293,FALSE,
281.517,-3637.138,17.445,0.007,0.006,0.001,0.002,30.1478,0.855206,-0.515286,0.038685,-0.040091,0.21,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:35:56.914,FALSE,
278.659,-3634.694,14.755,0.008,0.007,0.001,0.003,30.094,0.855202,-0.51529,0.038714,-0.04009,0.16,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:36:02.693,FALSE,
275.778,-3632.247,12.09,0.003,0.001,0,0.002,30.0401,0.855202,-0.515289,0.038698,-0.040106,0.15,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:36:08.393,FALSE,
272.916,-3629.789,9.373,0.004,0.002,0,0.003,29.9815,0.855186,-0.515317,0.038667,-0.040123,0.17,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:36:14.293,FALSE,
270.054,-3627.324,6.672,0.004,0.003,0,0.003,29.9234,0.855166,-0.515349,0.038685,-0.040115,0.13,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:36:19.853,FALSE,
267.213,-3624.866,3.945,0.009,0.004,0,0.008,29.8655,0.855143,-0.515384,0.038702,-0.040145,0.18,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:36:25.613,FALSE,
264.336,-3622.409,1.254,0.003,0.002,0,0.002,29.807,0.855126,-0.515414,0.038708,-0.040127,0.25,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:36:31.333,FALSE,
261.457,-3619.952,-1.461,0.003,0.002,0,0.002,29.7496,0.855108,-0.51544,0.038719,-0.040154,0.22,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:36:37.273,FALSE,
258.589,-3617.493,-4.14,0.004,0.002,0,0.003,29.6962,0.85511,-0.515436,0.038718,-0.040168,0.19,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:36:42.833,FALSE,
255.735,-3615.035,-6.834,0.005,0.004,0,0.002,29.6413,0.855104,-0.515443,0.038734,-0.040178,0.13,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:36:48.593,FALSE,
252.879,-3612.58,-9.52,0.004,0.003,0,0.003,29.5874,0.855106,-0.515441,0.038756,-0.040166,0.13,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:36:54.353,FALSE,
249.998,-3610.122,-12.202,0.006,0.005,0,0.004,29.5313,0.855104,-0.515446,0.038742,-0.040148,0.22,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:37:00.353,FALSE,
247.113,-3607.671,-14.862,0.003,0.002,0,0.002,29.4803,0.855124,-0.515415,0.038773,-0.040089,0.19,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:37:05.833,FALSE,
244.235,-3605.215,-17.542,0.002,0.001,0,0.002,29.4284,0.855143,-0.515386,0.038781,-0.040048,0.19,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:37:11.613,FALSE,
241.377,-3602.753,-20.225,0.003,0.002,0,0.002,29.3735,0.855144,-0.515385,0.038767,-0.040053,0.23,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:37:17.353,FALSE,
238.499,-3600.295,-22.89,0.002,0.001,0,0.002,29.3196,0.855152,-0.515374,0.038752,-0.040041,0.21,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:37:23.114,FALSE,
235.627,-3597.834,-25.559,0.005,0.004,0,0.003,29.2671,0.855165,-0.515353,0.038739,-0.040041,0.24,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:37:29.114,FALSE,
232.745,-3595.373,-28.244,0.003,0.002,0,0.002,29.2105,0.855169,-0.515351,0.038675,-0.040042,0.2,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:37:34.653,FALSE,
229.867,-3592.915,-30.93,0.003,0.002,0,0.002,29.1541,0.855167,-0.515356,0.038625,-0.040079,0.13,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:37:40.393,FALSE,
227.022,-3590.454,-33.617,0.006,0.005,0.001,0.003,29.0993,0.855165,-0.515358,0.038643,-0.040072,0.14,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:37:46.153,FALSE,
224.152,-3587.995,-36.299,0.004,0.003,0,0.003,29.0414,0.855156,-0.515374,0.038615,-0.040078,0.15,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:37:52.253,FALSE,
221.274,-3585.541,-38.98,0.005,0.004,0.001,0.003,28.9843,0.855151,-0.515384,0.038579,-0.040093,0.16,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:37:57.673,FALSE,
218.393,-3583.086,-41.664,0.006,0.006,0.001,0.001,28.9272,0.855145,-0.515395,0.03856,-0.040102,0.24,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:38:03.453,FALSE,
215.512,-3580.625,-44.371,0.005,0.003,0,0.004,28.8694,0.85514,-0.515406,0.038542,-0.040091,0.19,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:38:09.213,FALSE,
212.646,-3578.16,-47.076,0.004,0.003,0,0.003,28.8116,0.855126,-0.515426,0.038539,-0.040117,0.24,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:38:14.953,FALSE,
209.78,-3575.699,-49.761,0.004,0.003,0,0.002,28.7538,0.855114,-0.515447,0.038553,-0.040111,0.24,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:38:20.773,FALSE,
206.922,-3573.237,-52.474,0.004,0.003,0,0.002,28.696,0.855102,-0.515465,0.038544,-0.040139,0.21,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:38:26.553,FALSE,
204.066,-3570.784,-55.164,0.003,0.002,0,0.001,28.6421,0.855104,-0.515458,0.038551,-0.04017,0.26,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:38:32.293,FALSE,
201.198,-3568.323,-57.868,0.002,0.001,0,0.002,28.5822,0.855084,-0.515491,0.038554,-0.040177,0.18,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:38:38.033,FALSE,
198.334,-3565.861,-60.541,0.002,0.001,0,0.002,28.5301,0.855099,-0.515466,0.038552,-0.040184,0.2,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:38:43.793,FALSE,
195.467,-3563.409,-63.209,0.003,0.002,0,0.002,28.4752,0.855099,-0.515464,0.03856,-0.040194,0.23,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:38:49.553,FALSE,
192.595,-3560.956,-65.894,0.002,0.002,0,0.001,28.4214,0.855107,-0.51545,0.038579,-0.040184,0.24,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:38:55.314,FALSE,
189.725,-3558.506,-68.558,0.002,0.002,0,0.001,28.3675,0.85512,-0.515432,0.038563,-0.040172,0.33,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:39:01.153,FALSE,
186.87,-3556.042,-71.247,0.005,0.003,0,0.004,28.3098,0.85511,-0.515447,0.038547,-0.040199,0.17,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:39:06.873,FALSE,
183.994,-3553.587,-73.949,0.004,0.003,0,0.003,28.2521,0.855105,-0.515456,0.038513,-0.040229,0.17,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:39:12.613,FALSE,
181.134,-3551.129,-76.639,0.004,0.003,0,0.003,28.1944,0.855097,-0.515468,0.038488,-0.040252,0.23,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:39:18.373,FALSE,
178.257,-3548.673,-79.353,0.004,0.002,0,0.003,28.1359,0.855095,-0.515475,0.038461,-0.04024,0.2,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:39:24.133,FALSE,
175.377,-3546.219,-82.019,0.003,0.002,0,0.002,28.0812,0.8551,-0.515466,0.038461,-0.040242,0.17,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:39:30.114,FALSE,
172.495,-3543.764,-84.699,0.004,0.004,0,0.002,28.0239,0.8551,-0.515469,0.038451,-0.040218,0.15,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:39:35.673,FALSE,
169.611,-3541.302,-87.39,0.003,0.002,0,0.002,27.9665,0.855094,-0.515478,0.038458,-0.04022,0.28,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:39:41.573,FALSE,
166.766,-3538.849,-90.055,0.003,0.003,0,0.002,27.9123,0.855096,-0.515472,0.038474,-0.04024,0.22,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:39:47.413,FALSE,
163.892,-3536.392,-92.733,0.003,0.002,0,0.002,27.856,0.855096,-0.515472,0.038493,-0.040216,0.2,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:39:53.053,FALSE,
161.038,-3533.94,-95.447,0.002,0.001,0,0.002,27.7967,0.85508,-0.515497,0.038497,-0.040245,0.18,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:39:58.693,FALSE,
158.19,-3531.473,-98.142,0.005,0.004,0,0.003,27.7377,0.855066,-0.515519,0.038517,-0.040239,0.23,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:40:04.453,FALSE,
155.317,-3528.999,-100.83,0.005,0.004,0,0.003,27.6806,0.855065,-0.515521,0.038529,-0.040213,0.22,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:40:10.353,FALSE,
152.462,-3526.534,-103.55,0.004,0.002,0,0.003,27.6183,0.855036,-0.515567,0.038523,-0.040246,0.27,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:40:15.973,FALSE,
149.579,-3524.076,-106.231,0.003,0.002,0,0.001,27.5618,0.855038,-0.515565,0.038532,-0.040229,0.2,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:40:21.833,FALSE,
146.709,-3521.619,-108.933,0.002,0.001,0,0.002,27.5034,0.855029,-0.515578,0.038548,-0.040222,0.2,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:40:27.493,FALSE,
143.844,-3519.167,-111.612,0.003,0.002,0,0.002,27.4467,0.855026,-0.515582,0.038553,-0.040239,0.19,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:40:33.253,FALSE,
140.976,-3516.719,-114.297,0.003,0.003,0,0.001,27.391,0.85503,-0.515575,0.038589,-0.040204,0.26,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:40:39.033,FALSE,
138.101,-3514.254,-116.972,0.003,0.002,0,0.002,27.3348,0.85503,-0.515574,0.038579,-0.040234,0.19,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:40:44.773,FALSE,
135.241,-3511.79,-119.633,0.004,0.004,0,0.001,27.2794,0.855035,-0.515565,0.038591,-0.040223,0.19,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:40:50.533,FALSE,
132.37,-3509.328,-122.314,0.004,0.003,0,0.002,27.2241,0.855042,-0.515553,0.038595,-0.040223,0.28,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:40:56.333,FALSE,
129.502,-3506.859,-124.995,0.007,0.004,0,0.005,27.1673,0.85504,-0.515556,0.038609,-0.040226,0.26,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:41:02.333,FALSE,
126.653,-3504.403,-127.707,0.002,0.002,0,0.001,27.108,0.855028,-0.515574,0.038604,-0.040252,0.2,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:41:07.793,FALSE,
123.805,-3501.955,-130.435,0.002,0.001,0,0.001,27.0474,0.855014,-0.515597,0.038589,-0.04027,0.14,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:41:13.573,FALSE,
120.957,-3499.509,-133.131,0.003,0.002,0,0.002,26.988,0.854999,-0.515619,0.038593,-0.040296,0.18,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:41:19.493,FALSE,
118.088,-3497.059,-135.815,0.006,0.005,0,0.003,26.932,0.855005,-0.515609,0.038585,-0.040305,0.16,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:41:25.053,FALSE,
115.233,-3494.6,-138.507,0.006,0.005,0,0.004,26.874,0.855,-0.515616,0.038577,-0.040327,0.2,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:41:30.813,FALSE,
112.349,-3492.138,-141.169,0.003,0.003,0,0.002,26.8188,0.855014,-0.515597,0.038584,-0.040284,0.19,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:41:36.833,FALSE,
109.465,-3489.684,-143.854,0.002,0.002,0,0.001,26.762,0.855019,-0.515589,0.038559,-0.040301,0.24,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:41:42.293,FALSE,
106.586,-3487.224,-146.523,0.003,0.002,0,0.002,26.7068,0.855028,-0.515574,0.038577,-0.040283,0.26,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:41:48.213,FALSE,
103.719,-3484.772,-149.207,0.005,0.004,0,0.003,26.6491,0.85503,-0.515572,0.038539,-0.0403,0.18,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:41:53.773,FALSE,
100.829,-3482.316,-151.895,0.006,0.003,0,0.005,26.592,0.855038,-0.515562,0.03852,-0.040287,0.16,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:41:59.514,FALSE,
97.966,-3479.856,-154.592,0.005,0.005,0,0.002,26.5354,0.855039,-0.515557,0.038518,-0.040319,0.22,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:42:05.273,FALSE,
95.119,-3477.402,-157.307,0.005,0.003,0,0.003,26.474,0.85502,-0.515587,0.038518,-0.04034,0.17,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:42:10.993,FALSE,
92.236,-3474.942,-159.984,0.005,0.003,0,0.004,26.4172,0.855026,-0.515578,0.038524,-0.040312,0.2,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:42:16.793,FALSE,
89.374,-3472.483,-162.67,0.003,0.002,0,0.003,26.3586,0.855021,-0.515586,0.03851,-0.040339,0.21,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:42:22.493,FALSE,
86.514,-3470.018,-165.365,0.003,0.001,0,0.002,26.3014,0.855024,-0.515582,0.03852,-0.040327,0.24,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:42:28.233,FALSE,
83.657,-3467.565,-168.052,0.004,0.002,0,0.003,26.242,0.855015,-0.515595,0.038485,-0.040374,0.18,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:42:33.953,FALSE,
80.784,-3465.111,-170.759,0.004,0.003,0,0.001,26.1816,0.855006,-0.515611,0.038475,-0.040377,0.2,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:42:39.714,FALSE,
77.91,-3462.652,-173.441,0.004,0.004,0,0.003,26.1249,0.855011,-0.515602,0.038483,-0.040368,0.21,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:42:45.433,FALSE,
75.03,-3460.192,-176.11,0.004,0.003,0,0.001,26.0673,0.855012,-0.515601,0.038463,-0.04039,0.17,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:42:51.173,FALSE,
72.139,-3457.739,-178.789,0.003,0.001,0,0.003,26.0097,0.855014,-0.515598,0.038473,-0.04038,0.16,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:42:56.893,FALSE,
69.261,-3455.283,-181.474,0.002,0.001,0,0.001,25.9486,0.855003,-0.515617,0.03847,-0.040355,0.14,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:43:02.633,FALSE,
66.384,-3452.815,-184.182,0.002,0.001,0,0.002,25.889,0.854998,-0.515626,0.038457,-0.040369,0.14,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:43:08.393,FALSE,
63.517,-3450.358,-186.853,0.003,0.002,0,0.001,25.8323,0.855005,-0.515615,0.038473,-0.040344,0.23,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:43:14.133,FALSE,
60.646,-3447.898,-189.514,0.002,0.002,0,0.001,25.7751,0.855005,-0.515613,0.038475,-0.040359,0.22,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:43:19.853,FALSE,
57.775,-3445.444,-192.201,0.001,0.001,0,0.001,25.716,0.855001,-0.51562,0.038465,-0.040371,0.13,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:43:25.573,FALSE,
54.927,-3442.986,-194.912,0.002,0.002,0,0.001,25.6561,0.854992,-0.515634,0.03847,-0.040383,0.17,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:43:31.314,FALSE,
52.059,-3440.518,-197.616,0.004,0.003,0,0.004,25.5968,0.854985,-0.515644,0.038464,-0.040418,0.29,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:43:37.053,FALSE,
49.212,-3438.059,-200.307,0.003,0.003,0,0.001,25.5381,0.854981,-0.515648,0.038493,-0.040402,0.19,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:43:42.773,FALSE,
46.359,-3435.593,-202.989,0.005,0.004,0,0.003,25.4801,0.854977,-0.515652,0.038513,-0.040417,0.2,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:43:48.493,FALSE,
43.51,-3433.138,-205.658,0.004,0.004,0,0.002,25.4244,0.854987,-0.515635,0.038515,-0.040428,0.28,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:43:54.233,FALSE,
40.639,-3430.688,-208.368,0.004,0.003,0,0.003,25.3637,0.854978,-0.51565,0.038526,-0.040415,0.22,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:43:59.993,FALSE,
37.775,-3428.24,-211.081,0.003,0.003,0,0.001,25.303,0.854967,-0.515667,0.038526,-0.040438,0.24,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:44:05.733,FALSE,
34.909,-3425.789,-213.787,0.003,0.002,0,0.002,25.2419,0.854957,-0.515684,0.038517,-0.040447,0.23,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:44:11.393,FALSE,
32.043,-3423.33,-216.485,0.005,0.003,0,0.004,25.182,0.854951,-0.515693,0.038515,-0.040451,0.16,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:44:17.113,FALSE,
29.17,-3420.88,-219.183,0.003,0.003,0,0.001,25.1223,0.854945,-0.515701,0.038507,-0.040471,0.18,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:44:23.033,FALSE,
26.309,-3418.425,-221.919,0.005,0.004,0,0.003,25.0589,0.854926,-0.515733,0.038514,-0.040471,0.18,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:44:28.593,FALSE,
23.44,-3415.965,-224.599,0.002,0.002,0,0.002,25.001,0.854931,-0.515726,0.038518,-0.040456,0.18,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:44:34.273,FALSE,
20.585,-3413.51,-227.292,0.003,0.003,0,0.001,24.9412,0.854925,-0.515735,0.038506,-0.04048,0.16,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:44:40.013,FALSE,
17.706,-3411.054,-229.968,0.007,0.004,0,0.007,24.8843,0.854936,-0.515717,0.038519,-0.04044,0.19,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:44:45.733,FALSE,
14.826,-3408.597,-232.637,0.005,0.003,0,0.004,24.8268,0.854944,-0.515706,0.038494,-0.040446,0.19,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:44:51.493,FALSE,
11.955,-3406.141,-235.308,0.005,0.004,0,0.004,24.7677,0.854946,-0.515706,0.038492,-0.040419,0.15,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:44:57.714,FALSE,
9.087,-3403.685,-238.005,0.003,0.002,0,0.002,24.7076,0.854944,-0.515711,0.038467,-0.040425,0.12,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:45:02.893,FALSE,
6.203,-3401.22,-240.71,0.006,0.006,0,0.001,24.6471,0.854943,-0.515715,0.038464,-0.040393,0.18,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:45:08.633,FALSE,
3.325,-3398.762,-243.376,0.003,0.002,0,0.002,24.5888,0.854948,-0.515708,0.038472,-0.040357,0.37,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:45:14.333,FALSE,
0.455,-3396.3,-246.072,0.003,0.002,0,0.003,24.5304,0.854953,-0.515701,0.038455,-0.040362,0.23,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:45:20.073,FALSE,
-2.412,-3393.84,-248.728,0.003,0.003,0,0.001,24.4752,0.854967,-0.515677,0.03848,-0.040344,0.23,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:45:25.753,FALSE,
-5.272,-3391.373,-251.426,0.004,0.002,0,0.004,24.4146,0.854961,-0.515687,0.038459,-0.040366,0.22,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:45:31.493,FALSE,
-8.14,-3388.922,-254.121,0.006,0.005,0,0.003,24.355,0.854958,-0.515691,0.03846,-0.040375,0.21,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:45:37.193,FALSE,
-11.021,-3386.465,-256.82,0.004,0.002,0,0.003,24.2939,0.854955,-0.5157,0.038462,-0.040337,0.2,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:45:42.933,FALSE,
-13.89,-3384.011,-259.507,0.003,0.003,0,0.002,24.2342,0.854951,-0.515705,0.038452,-0.040358,0.18,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:45:48.673,FALSE,
-16.761,-3381.551,-262.177,0.005,0.003,0,0.003,24.1772,0.854962,-0.515688,0.03847,-0.04032,0.14,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:45:54.353,FALSE,
-19.639,-3379.089,-264.845,0.004,0.003,0,0.002,24.1202,0.854971,-0.515673,0.038471,-0.040322,0.16,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:46:00.193,FALSE,
-22.514,-3376.638,-267.53,0.003,0.002,0,0.002,24.0632,0.854979,-0.515659,0.038497,-0.040312,0.24,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:46:05.773,FALSE,
-25.377,-3374.182,-270.26,0.002,0.001,0,0.002,23.999,0.85496,-0.515691,0.038471,-0.040339,0.23,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:46:11.553,FALSE,
-28.244,-3371.74,-272.965,0.003,0.002,0,0.002,23.9373,0.854951,-0.515706,0.038464,-0.040335,0.16,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:46:17.213,FALSE,
-31.098,-3369.29,-275.697,0.001,0.001,0,0.001,23.8738,0.854937,-0.51573,0.038471,-0.040314,0.21,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:46:22.914,FALSE,
-33.957,-3366.833,-278.393,0.005,0.002,0,0.005,23.814,0.854934,-0.515734,0.03847,-0.040321,0.21,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:46:28.653,FALSE,
-36.826,-3364.378,-281.111,0.002,0.001,0,0.001,23.7536,0.854933,-0.515736,0.038473,-0.040309,0.3,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:46:34.333,FALSE,
-39.682,-3361.919,-283.785,0.002,0.002,0,0.001,23.6947,0.854934,-0.515735,0.038479,-0.040304,0.24,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:46:40.073,FALSE,
-42.539,-3359.465,-286.474,0.002,0.002,0,0.002,23.6357,0.854936,-0.515731,0.038487,-0.040297,0.22,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:46:45.773,FALSE,
-45.397,-3356.996,-289.139,0.002,0.002,0,0.001,23.578,0.85494,-0.515724,0.038484,-0.040321,0.15,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:46:51.473,FALSE,
-48.255,-3354.537,-291.831,0.004,0.002,0,0.004,23.5181,0.854937,-0.515728,0.038502,-0.040312,0.16,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:46:57.193,FALSE,
-51.118,-3352.079,-294.53,0.005,0.004,0,0.003,23.4604,0.854946,-0.515713,0.038497,-0.040324,0.29,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:47:02.893,FALSE,
-53.984,-3349.617,-297.203,0.004,0.004,0,0.002,23.4001,0.854941,-0.515721,0.038504,-0.040321,0.17,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:47:08.633,FALSE,
-56.844,-3347.156,-299.919,0.005,0.003,0.001,0.004,23.3384,0.854933,-0.515734,0.038495,-0.040332,0.22,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:47:14.333,FALSE,
-59.708,-3344.695,-302.605,0.004,0.003,0,0.003,23.2782,0.854934,-0.515735,0.038484,-0.040314,0.23,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:47:20.073,FALSE,
-62.568,-3342.231,-305.302,0.004,0.004,0,0.001,23.2183,0.854931,-0.515738,0.038481,-0.040335,0.22,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:47:25.773,FALSE,
-65.438,-3339.777,-307.962,0.003,0.002,0,0.002,23.1611,0.854938,-0.515725,0.038497,-0.040334,0.19,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:47:31.693,FALSE,
-68.314,-3337.314,-310.653,0.004,0.003,0,0.002,23.1009,0.854937,-0.515727,0.038472,-0.040349,0.22,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:47:37.193,FALSE,
-71.169,-3334.852,-313.34,0.003,0.002,0,0.002,23.0423,0.854943,-0.515718,0.038479,-0.040329,0.29,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:47:42.893,FALSE,
-74.03,-3332.379,-316.027,0.002,0.002,0,0.002,22.9823,0.854938,-0.515724,0.038494,-0.04035,0.19,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:47:48.613,FALSE,
-76.885,-3329.915,-318.697,0.004,0.004,0,0.002,22.9242,0.854943,-0.515715,0.0385,-0.040356,0.13,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:47:54.314,FALSE,
-79.745,-3327.468,-321.403,0.005,0.004,0,0.003,22.8624,0.854935,-0.515729,0.038507,-0.040343,0.17,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:48:00.093,FALSE,
-82.614,-3325.019,-324.088,0.003,0.003,0,0.002,22.8028,0.854934,-0.515729,0.038492,-0.040368,0.18,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:48:05.873,FALSE,
-85.491,-3322.575,-326.775,0.005,0.004,0,0.003,22.7409,0.854929,-0.51574,0.038472,-0.040342,0.27,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:48:11.573,FALSE,
-88.351,-3320.134,-329.521,0.004,0.003,0.001,0.003,22.6759,0.854908,-0.515775,0.038459,-0.040375,0.18,TMC 30-B #5320,23.7,1014,48,'08.11.2022 15:48:17.193,FALSE,
